,CodigoConvocatoria,CodigoSicAgente,NombreAgenteComprador,FechaPublicacionAviso,PeriodoAContratar,FechaPliegosParaConsulta,FechaPliegosDefinitivos,FechaLimiteRecepcionOfertas,AudienciaPublica,FechaMaximaFormalizacionContratos,Estado,FechaSuspension,FechaReactivacion,FechaCancelacion,FechaCierreConvocatoria,union,tmp,Productos,Cantidad de energía demandada GWh,Cantidad de energía adjudicada GWh,Precio promedio ponderado adjudicado ($/KWh),periodo_inicio,periodo_fin,descripcion
45,CP-EPMC2022-002,EPMC,EPM,19/08/2022,01/01/2023 al 31/12/2028,24/08/2022,28/09/2022,27/10/2022,10/11/2022,02/12/2022,Cerrada y adjudicada,14/09/2022,,,19/12/2022,CP-EPMC2022-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-002-PROD02,,,,01/01/2023,31/12/2028,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de Empresas Públicas de Medellín E.S.P., incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2028."
46,CP-EPMC2022-002,EPMC,EPM,19/08/2022,01/01/2023 al 31/12/2028,24/08/2022,28/09/2022,27/10/2022,10/11/2022,02/12/2022,Cerrada y adjudicada,14/09/2022,,,19/12/2022,CP-EPMC2022-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-002-PROD03,,,,01/01/2023,31/12/2028,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de Empresas Públicas de Medellín E.S.P., incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2028."
47,CP-EPMC2022-002,EPMC,EPM,19/08/2022,01/01/2023 al 31/12/2028,24/08/2022,28/09/2022,27/10/2022,10/11/2022,02/12/2022,Cerrada y adjudicada,14/09/2022,,,19/12/2022,CP-EPMC2022-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-002-PROD04,796.32,712.88,252.21,01/01/2023,31/12/2028,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de Empresas Públicas de Medellín E.S.P., incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2028."
48,CP-EPMC2022-002,EPMC,EPM,19/08/2022,01/01/2023 al 31/12/2028,24/08/2022,28/09/2022,27/10/2022,10/11/2022,02/12/2022,Cerrada y adjudicada,14/09/2022,,,19/12/2022,CP-EPMC2022-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-002-PROD05,813.95,638.38,245.76,01/01/2023,31/12/2028,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de Empresas Públicas de Medellín E.S.P., incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2028."
49,CP-EPMC2022-002,EPMC,EPM,19/08/2022,01/01/2023 al 31/12/2028,24/08/2022,28/09/2022,27/10/2022,10/11/2022,02/12/2022,Cerrada y adjudicada,14/09/2022,,,19/12/2022,CP-EPMC2022-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-002-PROD06,831.53,801.7,237.87,01/01/2023,31/12/2028,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de Empresas Públicas de Medellín E.S.P., incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2028."
50,CP-GNCC2022-002,GNCC,VATIA,19/08/2022,01/01/2023 al 31/12/2025,23/08/2022,08/09/2022,27/10/2022,10/11/2022,02/12/2022,Cerrada y adjudicada,03/10/2022,,,06/12/2022,CP-GNCC2022-002/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2022-002-PROD01,338.1,327.9,278.38,01/01/2023,31/12/2025,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2023 hasta las 24:00 del día 31 de diciembre de 2025.
51,CP-GNCC2022-002,GNCC,VATIA,19/08/2022,01/01/2023 al 31/12/2025,23/08/2022,08/09/2022,27/10/2022,10/11/2022,02/12/2022,Cerrada y adjudicada,03/10/2022,,,06/12/2022,CP-GNCC2022-002/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2022-002-PROD02,191.3,191.3,282.0,01/01/2023,31/12/2025,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2023 hasta las 24:00 del día 31 de diciembre de 2025.
52,CP-GNCC2022-002,GNCC,VATIA,19/08/2022,01/01/2023 al 31/12/2025,23/08/2022,08/09/2022,27/10/2022,10/11/2022,02/12/2022,Cerrada y adjudicada,03/10/2022,,,06/12/2022,CP-GNCC2022-002/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2022-002-PROD03,285.4,285.4,280.91,01/01/2023,31/12/2025,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2023 hasta las 24:00 del día 31 de diciembre de 2025.
53,CP-BIAC2022-001,BIAC,BIAE,08/08/2022,01/11/2022 al 31/12/2027,08/08/2022,16/08/2022,13/09/2022,23/09/2022,10/10/2022,Cerrada y adjudicada,,,,18/10/2022,CP-BIAC2022-001/BIAE/BIAC/01%2F02%2F2023/31%2F12%2F2026,1,CP-BIAC2022-001-PROD01,2.95,0.0,0.0,01/11/2022,31/12/2027,BIA ENERGY S.A.S. E.S.P. invita a presentar ofertas de energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2027.
54,CP-BIAC2022-001,BIAC,BIAE,08/08/2022,01/11/2022 al 31/12/2027,08/08/2022,16/08/2022,13/09/2022,23/09/2022,10/10/2022,Cerrada y adjudicada,,,,18/10/2022,CP-BIAC2022-001/BIAE/BIAC/01%2F02%2F2023/31%2F12%2F2026,1,CP-BIAC2022-001-PROD02,17.66,0.0,0.0,01/11/2022,31/12/2027,BIA ENERGY S.A.S. E.S.P. invita a presentar ofertas de energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2027.
55,CP-BIAC2022-001,BIAC,BIAE,08/08/2022,01/11/2022 al 31/12/2027,08/08/2022,16/08/2022,13/09/2022,23/09/2022,10/10/2022,Cerrada y adjudicada,,,,18/10/2022,CP-BIAC2022-001/BIAE/BIAC/01%2F02%2F2023/31%2F12%2F2026,1,CP-BIAC2022-001-PROD03,48.73,0.0,0.0,01/11/2022,31/12/2027,BIA ENERGY S.A.S. E.S.P. invita a presentar ofertas de energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2027.
56,CP-BIAC2022-001,BIAC,BIAE,08/08/2022,01/11/2022 al 31/12/2027,08/08/2022,16/08/2022,13/09/2022,23/09/2022,10/10/2022,Cerrada y adjudicada,,,,18/10/2022,CP-BIAC2022-001/BIAE/BIAC/01%2F02%2F2023/31%2F12%2F2026,1,CP-BIAC2022-001-PROD04,365.2,306.8,294.15,01/11/2022,31/12/2027,BIA ENERGY S.A.S. E.S.P. invita a presentar ofertas de energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2027.
57,CP-NEUC2022-008,NEUC,NEU,04/08/2022,01/10/2022 al 31/12/2022,04/08/2022,05/08/2022,05/09/2022,16/09/2022,16/09/2022,Cerrada y adjudicada,,,,10/10/2022,CP-NEUC2022-008/NEU/NEUC/01%2F02%2F2023/31%2F12%2F2026,1,CP-NEUC2022-008-PROD01,17.71,17.71,292.25,01/10/2022,31/12/2022,"contratar el suministro de la energía eléctrica para atender parte de su mercado regulado para el período comprendido entre el 1 de octubre de 2022, o a partir de la fecha en que efectivamente el contrato quede registrado ante el ASIC, y el 31 de diciembre de 2022"
58,CP-GAPC2022-001,GAPC,GAP ENERGY,03/08/2022,01/01/2023 al 31/12/2032,08/08/2022,29/08/2022,28/09/2022,07/10/2022,31/10/2022,Cerrada y adjudicada,,,,16/12/2022,CP-GAPC2022-001/GAP ENERGY/GAPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GAPC2022-001-PROD01,65.0,65.0,248.99,01/01/2023,31/12/2032,"La empresa comercializadora GAP ENERGY GROUP SAS ESP invita a los interesados a presentar oferta mercantil para el suministro de energía entre el 1 de enero de 2023 al 31 de diciembre de 2032, para atender su mercado no regulado"
59,CP-EXEC2022-001,EXEC,exenergy,03/08/2022,01/11/2022 al 31/12/2032,09/08/2022,24/08/2022,21/09/2022,30/09/2022,11/10/2022,Cerrada y adjudicada,,,,14/10/2022,CP-EXEC2022-001/exenergy/EXEC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EXEC2022-001-PROD01,338.0,338.0,266.94,01/11/2022,31/12/2032,Suministro de energía desde noviembre del 2022 a diciembre del 2032 y Producto pague lo demandado desde NOV-2022 hasta DIC-2027 y pague lo contratado desde ENE-2028 hasta DIC-2032 por un total de 2333 GWh por todo el contrato.
60,CP-EXEC2022-001,EXEC,exenergy,03/08/2022,01/11/2022 al 31/12/2032,09/08/2022,24/08/2022,21/09/2022,30/09/2022,11/10/2022,Cerrada y adjudicada,,,,14/10/2022,CP-EXEC2022-001/exenergy/EXEC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EXEC2022-001-PROD02,1008.0,1008.0,237.74,01/11/2022,31/12/2032,Suministro de energía desde noviembre del 2022 a diciembre del 2032 y Producto pague lo demandado desde NOV-2022 hasta DIC-2027 y pague lo contratado desde ENE-2028 hasta DIC-2032 por un total de 2333 GWh por todo el contrato.
61,CP-CMMC2022-002,CMMC,CARIBEMAR,26/07/2022,01/11/2022 al 31/12/2032,26/07/2022,10/08/2022,08/09/2022,21/09/2022,27/09/2022,Cerrada y adjudicada,,,,13/10/2022,CP-CMMC2022-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2022-002-PROD01,105.0,0.0,0.0,01/11/2022,31/12/2032,CARIBEMAR DE LA COSTA solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2032.
62,CP-CMMC2022-002,CMMC,CARIBEMAR,26/07/2022,01/11/2022 al 31/12/2032,26/07/2022,10/08/2022,08/09/2022,21/09/2022,27/09/2022,Cerrada y adjudicada,,,,13/10/2022,CP-CMMC2022-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2022-002-PROD02,3857.0,3857.0,249.11,01/11/2022,31/12/2032,CARIBEMAR DE LA COSTA solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2032.
63,CP-CMMC2022-002,CMMC,CARIBEMAR,26/07/2022,01/11/2022 al 31/12/2032,26/07/2022,10/08/2022,08/09/2022,21/09/2022,27/09/2022,Cerrada y adjudicada,,,,13/10/2022,CP-CMMC2022-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2022-002-PROD03,4580.0,0.0,0.0,01/11/2022,31/12/2032,CARIBEMAR DE LA COSTA solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2032.
64,CP-CMMC2022-002,CMMC,CARIBEMAR,26/07/2022,01/11/2022 al 31/12/2032,26/07/2022,10/08/2022,08/09/2022,21/09/2022,27/09/2022,Cerrada y adjudicada,,,,13/10/2022,CP-CMMC2022-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2022-002-PROD04,2314.0,0.0,0.0,01/11/2022,31/12/2032,CARIBEMAR DE LA COSTA solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2032.
65,CP-CMMC2022-002,CMMC,CARIBEMAR,26/07/2022,01/11/2022 al 31/12/2032,26/07/2022,10/08/2022,08/09/2022,21/09/2022,27/09/2022,Cerrada y adjudicada,,,,13/10/2022,CP-CMMC2022-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2022-002-PROD05,2506.0,0.0,0.0,01/11/2022,31/12/2032,CARIBEMAR DE LA COSTA solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2032.
66,CP-CMMC2022-002,CMMC,CARIBEMAR,26/07/2022,01/11/2022 al 31/12/2032,26/07/2022,10/08/2022,08/09/2022,21/09/2022,27/09/2022,Cerrada y adjudicada,,,,13/10/2022,CP-CMMC2022-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2022-002-PROD06,2314.0,0.0,0.0,01/11/2022,31/12/2032,CARIBEMAR DE LA COSTA solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2032.
67,CP-CMMC2022-002,CMMC,CARIBEMAR,26/07/2022,01/11/2022 al 31/12/2032,26/07/2022,10/08/2022,08/09/2022,21/09/2022,27/09/2022,Cerrada y adjudicada,,,,13/10/2022,CP-CMMC2022-002/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2022-002-PROD07,2055.0,0.0,0.0,01/11/2022,31/12/2032,CARIBEMAR DE LA COSTA solicita energía para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de noviembre de 2022 al 31 de diciembre de 2032.
68,CP-CNSC2022-002,CNSC,CENS,18/07/2022,01/01/2023 al 31/12/2032,19/07/2022,10/08/2022,08/09/2022,21/09/2022,11/10/2022,Cerrada y adjudicada,,,,01/11/2022,CP-CNSC2022-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2022-002-PROD01,391.28,0.0,0.0,01/01/2023,31/12/2032,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO CENS, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO 2023 AL 31 DE DICIEMBRE DE 2032. EL PRODUCTO 1 ES EXLUSIVO FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
69,CP-CNSC2022-002,CNSC,CENS,18/07/2022,01/01/2023 al 31/12/2032,19/07/2022,10/08/2022,08/09/2022,21/09/2022,11/10/2022,Cerrada y adjudicada,,,,01/11/2022,CP-CNSC2022-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2022-002-PROD02,82.94,0.0,0.0,01/01/2023,31/12/2032,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO CENS, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO 2023 AL 31 DE DICIEMBRE DE 2032. EL PRODUCTO 1 ES EXLUSIVO FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
70,CP-CNSC2022-002,CNSC,CENS,18/07/2022,01/01/2023 al 31/12/2032,19/07/2022,10/08/2022,08/09/2022,21/09/2022,11/10/2022,Cerrada y adjudicada,,,,01/11/2022,CP-CNSC2022-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2022-002-PROD03,47.49,0.0,0.0,01/01/2023,31/12/2032,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO CENS, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO 2023 AL 31 DE DICIEMBRE DE 2032. EL PRODUCTO 1 ES EXLUSIVO FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
71,CP-CNSC2022-002,CNSC,CENS,18/07/2022,01/01/2023 al 31/12/2032,19/07/2022,10/08/2022,08/09/2022,21/09/2022,11/10/2022,Cerrada y adjudicada,,,,01/11/2022,CP-CNSC2022-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2022-002-PROD04,431.61,0.0,0.0,01/01/2023,31/12/2032,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO CENS, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO 2023 AL 31 DE DICIEMBRE DE 2032. EL PRODUCTO 1 ES EXLUSIVO FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
72,CP-CNSC2022-002,CNSC,CENS,18/07/2022,01/01/2023 al 31/12/2032,19/07/2022,10/08/2022,08/09/2022,21/09/2022,11/10/2022,Cerrada y adjudicada,,,,01/11/2022,CP-CNSC2022-002/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2022-002-PROD05,545.39,545.39,248.73,01/01/2023,31/12/2032,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO CENS, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO 2023 AL 31 DE DICIEMBRE DE 2032. EL PRODUCTO 1 ES EXLUSIVO FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
73,CP-CETC2022-001,CETC,CETSA,23/06/2022,01/01/2025 al 31/12/2027,24/06/2022,19/07/2022,18/08/2022,30/08/2022,15/09/2022,Cerrada y adjudicada,,,,03/10/2022,CP-CETC2022-001/CETSA/CETC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CETC2022-001-PROD01,28.86,28.86,259.93,01/01/2025,31/12/2027,Contratar energía con destino al mercado regulado de COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P. para el periodo 2025 - 2027
74,CP-CETC2022-001,CETC,CETSA,23/06/2022,01/01/2025 al 31/12/2027,24/06/2022,19/07/2022,18/08/2022,30/08/2022,15/09/2022,Cerrada y adjudicada,,,,03/10/2022,CP-CETC2022-001/CETSA/CETC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CETC2022-001-PROD02,13.07,13.07,242.55,01/01/2025,31/12/2027,Contratar energía con destino al mercado regulado de COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P. para el periodo 2025 - 2027
75,CP-CETC2022-001,CETC,CETSA,23/06/2022,01/01/2025 al 31/12/2027,24/06/2022,19/07/2022,18/08/2022,30/08/2022,15/09/2022,Cerrada y adjudicada,,,,03/10/2022,CP-CETC2022-001/CETSA/CETC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CETC2022-001-PROD03,35.75,35.75,237.21,01/01/2025,31/12/2027,Contratar energía con destino al mercado regulado de COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P. para el periodo 2025 - 2027
76,CP-EPSC2022-001,EPSC,CELSIA Colombia,15/06/2022,01/01/2025 al 31/12/2027,16/06/2022,12/07/2022,10/08/2022,23/08/2022,12/09/2022,Cerrada y adjudicada,,,,03/10/2022,CP-EPSC2022-001/CELSIA Colombia/EPSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPSC2022-001-PROD01,211.63,0.0,0.0,01/01/2025,31/12/2027,"Suministro de energía y potencia eléctrica, en el período comprendido entre el 1 de enero del año 2025 al 31 de diciembre del año 2027 para atender su mercado regulado."
77,CP-EPSC2022-001,EPSC,CELSIA Colombia,15/06/2022,01/01/2025 al 31/12/2027,16/06/2022,12/07/2022,10/08/2022,23/08/2022,12/09/2022,Cerrada y adjudicada,,,,03/10/2022,CP-EPSC2022-001/CELSIA Colombia/EPSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPSC2022-001-PROD02,213.73,213.74,243.93,01/01/2025,31/12/2027,"Suministro de energía y potencia eléctrica, en el período comprendido entre el 1 de enero del año 2025 al 31 de diciembre del año 2027 para atender su mercado regulado."
78,CP-EPSC2022-001,EPSC,CELSIA Colombia,15/06/2022,01/01/2025 al 31/12/2027,16/06/2022,12/07/2022,10/08/2022,23/08/2022,12/09/2022,Cerrada y adjudicada,,,,03/10/2022,CP-EPSC2022-001/CELSIA Colombia/EPSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPSC2022-001-PROD03,422.28,422.28,236.72,01/01/2025,31/12/2027,"Suministro de energía y potencia eléctrica, en el período comprendido entre el 1 de enero del año 2025 al 31 de diciembre del año 2027 para atender su mercado regulado."
79,CP-ESSC2022-002,ESSC,ESSA,13/06/2022,01/01/2023 al 31/12/2030,14/06/2022,06/07/2022,04/08/2022,18/08/2022,06/09/2022,Cerrada y adjudicada,,,,22/09/2022,CP-ESSC2022-002/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-002-PROD01,132.76,0.0,0.0,01/01/2023,31/12/2030,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para el periodo del 1 de enero de 2023 al 31 de diciembre de 2030. Aplican todas las tecnologías incluidas FNCER."
80,CP-ESSC2022-002,ESSC,ESSA,13/06/2022,01/01/2023 al 31/12/2030,14/06/2022,06/07/2022,04/08/2022,18/08/2022,06/09/2022,Cerrada y adjudicada,,,,22/09/2022,CP-ESSC2022-002/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-002-PROD02,196.72,0.0,0.0,01/01/2023,31/12/2030,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para el periodo del 1 de enero de 2023 al 31 de diciembre de 2030. Aplican todas las tecnologías incluidas FNCER."
81,CP-ESSC2022-002,ESSC,ESSA,13/06/2022,01/01/2023 al 31/12/2030,14/06/2022,06/07/2022,04/08/2022,18/08/2022,06/09/2022,Cerrada y adjudicada,,,,22/09/2022,CP-ESSC2022-002/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-002-PROD03,313.11,0.0,0.0,01/01/2023,31/12/2030,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para el periodo del 1 de enero de 2023 al 31 de diciembre de 2030. Aplican todas las tecnologías incluidas FNCER."
82,CP-ESSC2022-002,ESSC,ESSA,13/06/2022,01/01/2023 al 31/12/2030,14/06/2022,06/07/2022,04/08/2022,18/08/2022,06/09/2022,Cerrada y adjudicada,,,,22/09/2022,CP-ESSC2022-002/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-002-PROD04,398.3,398.3,248.24,01/01/2023,31/12/2030,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para el periodo del 1 de enero de 2023 al 31 de diciembre de 2030. Aplican todas las tecnologías incluidas FNCER."
83,CP-ESSC2022-002,ESSC,ESSA,13/06/2022,01/01/2023 al 31/12/2030,14/06/2022,06/07/2022,04/08/2022,18/08/2022,06/09/2022,Cerrada y adjudicada,,,,22/09/2022,CP-ESSC2022-002/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-002-PROD05,407.29,0.0,0.0,01/01/2023,31/12/2030,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para el periodo del 1 de enero de 2023 al 31 de diciembre de 2030. Aplican todas las tecnologías incluidas FNCER."
84,CP-ESSC2022-002,ESSC,ESSA,13/06/2022,01/01/2023 al 31/12/2030,14/06/2022,06/07/2022,04/08/2022,18/08/2022,06/09/2022,Cerrada y adjudicada,,,,22/09/2022,CP-ESSC2022-002/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-002-PROD06,581.22,0.0,0.0,01/01/2023,31/12/2030,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para el periodo del 1 de enero de 2023 al 31 de diciembre de 2030. Aplican todas las tecnologías incluidas FNCER."
85,CP-PEEC2022-002,PEEC,PEESA,07/06/2022,18/08/2022 al 31/12/2023,07/06/2022,16/06/2022,19/07/2022,31/07/2022,02/08/2022,Cerrada y adjudicada,,,,03/08/2022,CP-PEEC2022-002/PEESA/PEEC/01%2F02%2F2023/31%2F12%2F2026,1,CP-PEEC2022-002-PROD01,101.0,101.0,357.0,18/08/2022,31/12/2023,"PROFESIONALES EN ENERGÍA S.A. E.S.P. PEESA está interesada en recibir ofertas para el suministro de energía y potencia eléctrica, en el período comprendido entre las 00:00 horas del 18 de Agosto de 2022 hasta las 24:00 horas del día 31 de diciembre del año 2023."
86,CP-CDNC2022-003,CDNC,CEDENAR,06/06/2022,01/01/2025 al 31/12/2026,06/06/2022,29/06/2022,29/07/2022,11/08/2022,02/09/2022,Cerrada y adjudicada,,,,06/09/2022,CP-CDNC2022-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2022-003-PROD01,607.93,514.4,272.83,01/01/2025,31/12/2026,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de enero de 2025 a 31 de diciembre de 2026.
87,CP-CDNC2022-003,CDNC,CEDENAR,06/06/2022,01/01/2025 al 31/12/2026,06/06/2022,29/06/2022,29/07/2022,11/08/2022,02/09/2022,Cerrada y adjudicada,,,,06/09/2022,CP-CDNC2022-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2022-003-PROD02,617.06,617.06,250.62,01/01/2025,31/12/2026,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de enero de 2025 a 31 de diciembre de 2026.
88,CP-EBSC2022-001,EBSC,EBSA,02/06/2022,01/01/2023 al 31/12/2038,06/06/2022,29/06/2022,29/07/2022,10/08/2022,01/09/2022,Cerrada y adjudicada,,,,13/09/2022,CP-EBSC2022-001/EBSA/EBSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EBSC2022-001-PROD01,1729.34,1690.32,254.33,01/01/2023,31/12/2038,"EBSA E.S.P dando cumplimiento a lo establecido en las Leyes 142 y 143 de 1994, y la reglamentación vigente expedida por la CREG para el Mercado de Energía Mayorista, está interesada en recibir ofertas con destino a su mercado regulado para el período comprendido desde el 01 de Enero de 2023 a 31 de diciembre de 2038."
